Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,73577,PEPFAR/Nekemte Reg. Lab CMS Ext. Request 19GE50-20,PEPFAR/Nekemte Reg. Lab CMS Ext. Request 19GE50-20-D-0023,PR9725520-PRC,,2021-06-14,2,Obligations,2021,904,1012
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,73575,PEPFAR/Nekemete Reg.Lab Extension of CMS Services,PEPFAR/Nekemete Reg.Lab Extension of CMS Services Request,PR9984567-PRC,,2021-07-29,2,Obligations,2021,678,759
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,190185,USAID Pay and Benefits,Administrative costs and operating expenses of USAID contributing to Payrolls and Benefits.,,,,2,Obligations,2021,400,448
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,172473,HIV/AIDS - Assistance for HIV/AIDS,"PEPFAR: Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS",3.1.1,,,2,Obligations,2021,284,318
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,74311,State/PEPFAR Rebid Dessie R.L to complete terminat,State/PEPFAR Rebid Dessie R.L to complete terminated project,PR9653298-PRC,,2021-01-14,2,Obligations,2021,136,152
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,74236,State GSO Annual newspapers subscription for vari,State GSO Annual newspapers subscription for various office,PR10026402,,2021-12-20,2,Obligations,2021,5,6
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,73656,PR9423457: PEPFAR/NEKEMT Reg LAB NO COST TIME EXTE,PR9423457: PEPFAR/NEKEMT Reg LAB NO COST TIME EXTENSION SGE50..,PR9423457-PRC,,2020-12-16,2,Obligations,2021,-1,-1
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,74233,State Annual newspapers subscription for various o,State Annual newspapers subscription for various offices,19ET1020P0990,,2021-06-14,2,Obligations,2021,-2,-3
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,73558,PEPFAR World AIDS Day Banner 2019 Design and Pri,PEPFAR World AIDS Day Banner 2019 Design and Print,PR8809252,,2021-08-30,2,Obligations,2021,-15,-16
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,74238,State GSO Housing Gardening Sunday at P.ID 98637,State GSO Housing Gardening Sunday at P.ID 98637,PR8894981,,2021-09-01,2,Obligations,2021,-21,-23
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4001523,Management Sciences for Health,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,184512,Help Ethiopia Address Low TB Performance (HEAL TB),"Help Ethiopia Address Low TB Performance (HEAL TB) assists the government of Ethiopia to improve, expand, and sustain Tuberculosis (TB) services through comprehensive package of TB control interventions with four core technical areas: 1) Expand Directly Observed Treatment Short course (DOTS); 2) Response to Emergence of MDR-TB; 3) TB/HIV Collaboration; and 4) Health System Strengthening (HSS).",AID-663-A-11-00011,2011-07-15,2018-04-06,2,Obligations,2021,-43,-48
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4001523,Management Sciences for Health,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,176937,HIV/AIDS - Assistance for HIV/AIDS,"PEPFAR: Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS",3.1.1,,,2,Obligations,2021,-84,-94
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,16,PC,Peace Corps,106,AFR,Africa,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,47,Health - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,68476,U.S. Peace Corps Direct Volunteer Support,"Support costs incurred for direct support of volunteers in  Ethiopia, including allowances, travel, supplies and equipment. Excludes costs for training or medical support costs.",,,,2,Obligations,2021,-131,-147
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,53,AF,African Affairs,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,46,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,74239,State GSO Housing Gardening care taking at P.ID 98,State GSO Housing Gardening care taking at P.ID 98637,PR8891511,,2021-08-26,2,Obligations,2021,-134,-149
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,189437,"USAID Communications, Utilities, and Rental Payments","Administrative costs and operating expenses of USAID contributing to Communications, Utilities, and Rental Payments.",,,,2,Obligations,2021,-294,-329
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,190339,USAID Travel and Transportation,Administrative costs and operating expenses of USAID contributing to Travel and Transportation.,,,,2,Obligations,2021,-764,-855
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4001529,Population Council,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1030,"Department of State, Global HIV/AIDs Initiative",2,Department of State,STATE,1,Economic,3,Project-Type,172443,HIV/AIDS - Abstinence/Be Faithful,"HIV/AIDS - Promote abstinence, fidelity, delay of sexual activity, partner-reduction messages, and related social and community norms.",3.1.1,,,2,Obligations,2021,-1481,-1657
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000004,U.S. Government - Department of State,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,201860,Operating Unit Program Support,Operating Unit Program Support,663-MO-ICASS-19-014,,,2,Obligations,2021,-1495,-1673
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000853,Columbia University,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,184818,Malaria Laboratory Diagnosis and Monitoring (MLDM),"USAID aims to strengthen malaria diagnostic capacity at Ethiopian public sector laboratories via technical, strategic, managerial, and operational support in five regions of the country via the Ethiopian Health & Nutrition Research Institute. Activities include: Review the updating and development of malaria laboratory diagnosis policy guidelines & training materials; Conduct training of health professionals in malaria laboratory diagnosis and quality assessment/quality control (QA/QC); Support the establishment of a QA/QC system for malaria laboratory diagnosis in health facilities including onsite supportive supervision and mentoring; Conduct studies on therapeutic efficacy of anti-malarial drugs and serologyFacilitate the establishment of a national malaria slide bank; Training of trainers of malaria laboratory professionals at Regional Reference Labs.",AID-663-A-00-08-00433,2008-10-01,2018-02-28,2,Obligations,2021,-1862,-2084
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,4,Technical Assistance,190310,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-2377,-2659
